Date,Close,returns,z_score,Signal,StrategyReturn,CumulativeStrategyReturn,CumulativeBuyHoldReturn
2023-01-17,135.94000244140625,0.008756366745847899,1.4949405931067412,0.0,0.0,1.1360728926253931,0.863824151104389
2023-01-18,135.2100067138672,-0.005369984658148752,1.250058736812378,0.0,-0.0,1.1360728926253931,0.8591854286656201
2023-01-19,135.27000427246094,0.00044373608175840573,1.1821165519198367,0.0,0.0,1.1360728926253931,0.85956668024124
2023-01-20,137.8699951171875,0.01922074933545259,1.6960101403622603,0.0,0.0,1.1360728926253931,0.876088195939264
2023-01-23,141.11000061035156,0.02350043960188808,2.187905161563542,0.0,0.0,1.1360728926253931,0.8966766536738617
2023-01-24,142.52999877929688,0.010063058343160014,2.0890152167582783,-1.0,-0.010063058343160014,1.1246405248248212,0.9056999631547313
2023-01-25,141.86000061035156,-0.00470075194473818,1.6982031760352965,-1.0,0.00470075194473818,1.1299271809590228,0.9014424922915825
2023-01-26,143.9600067138672,0.014803370185255682,1.788598172887543,0.0,0.0,1.1299271809590228,0.9147868792056942
2023-01-27,145.92999267578125,0.013684258613779976,1.8416220145448523,0.0,0.0,1.1299271809590228,0.9273050594372376
2023-01-30,143.0,-0.020078070464177533,1.2326628936084958,0.0,-0.0,1.1299271809590228,0.9086865631120684
2023-01-31,144.2899932861328,0.009020932070858745,1.2825710633794327,0.0,0.0,1.1299271809590228,0.9168837628716044
2023-02-01,145.42999267578125,0.007900751560697472,1.3351173652197177,0.0,0.0,1.1299271809590228,0.9241278336920904
2023-02-02,150.82000732421875,0.03706260688917107,1.9112489238881543,0.0,0.0,1.1299271809590228,0.9583784203075616
2023-02-03,154.5,0.024399897209064214,2.1667220937648004,-1.0,-0.024399897209064214,1.102357073889895,0.9817627552504514
2023-02-06,151.72999572753906,-0.01792883024246561,1.5831868121041535,-1.0,0.01792883024246561,1.122121046734248,0.9641608974731908
2023-02-07,154.64999389648438,0.019244699473851767,1.7702410169210345,0.0,0.0,1.122121046734248,0.9827158841895015
2023-02-08,151.9199981689453,-0.017652737376545935,1.2753978796112462,0.0,-0.0,1.122121046734248,0.9653682587701441
2023-02-09,150.8699951171875,-0.006911552556695955,1.0260513836062475,0.0,-0.0,1.122121046734248,0.9586960653130882
2023-02-10,151.00999450683594,0.0009279472007650558,0.9566140567212492,0.0,0.0,1.122121046734248,0.9595856846432799
2023-02-13,153.85000610351562,0.01880677902118011,1.26266150889298,0.0,0.0,1.122121046734248,0.9776324005662539
2023-02-14,153.1999969482422,-0.004224953717818392,1.06469414823447,0.0,-0.0,1.122121046734248,0.9735019489208218
2023-02-15,155.3300018310547,0.013903426404976438,1.3010546511044967,0.0,0.0,1.122121046734248,0.9870369616227436
2023-02-16,153.7100067138672,-0.010429376798369527,0.9738942071777448,0.0,-0.0,1.122121046734248,0.9767427812360622
2023-02-17,152.5500030517578,-0.007546702305912589,0.6943954032254487,0.0,-0.0,1.122121046734248,0.9693715942366246
2023-02-21,148.47999572753906,-0.026679824600448265,-0.21836608790367634,0.0,-0.0,1.122121046734248,0.9435089301297345
2023-02-22,148.91000366210938,0.0028960664530148783,-0.20759029662723216,0.0,0.0,1.122121046734248,0.9462413946904031
2023-02-23,149.39999389648438,0.0032905125399556034,-0.20114946671432918,0.0,0.0,1.122121046734248,0.949355013865457
2023-02-24,146.7100067138672,-0.018005269695533066,-0.9810229017780921,0.0,-0.0,1.122121046734248,0.9322616208040029
2023-02-27,147.9199981689453,0.008247504598905886,-0.6976548889875791,0.0,0.0,1.122121046734248,0.9399504528089674
2023-02-28,147.41000366210938,-0.003447772533457294,-1.0042190055831997,0.0,-0.0,1.122121046734248,0.9367097174549619
2023-03-01,145.30999755859375,-0.014246021649447993,-1.727661705005451,0.0,-0.0,1.122121046734248,0.9233653305408502
2023-03-02,145.91000366210938,0.0041291453691869595,-1.5631812072289784,1.0,0.0041291453691869595,1.126754447658038,0.9271780402195208
2023-03-03,151.02999877929688,0.035090089703815774,0.10094086763285973,1.0,0.035090089703815774,1.166292362300532,0.9597128008222319
2023-03-06,153.8300018310547,0.01853938339660255,1.0370874985276413,0.0,0.0,1.166292362300532,0.9775052843873024
2023-03-07,151.60000610351562,-0.014496494188358522,0.30374556744182446,0.0,-0.0,1.166292362300532,0.9633348847130921
2023-03-08,152.8699951171875,0.00837723590066819,0.7776453710594727,0.0,0.0,1.166292362300532,0.9714049682936767
2023-03-09,150.58999633789062,-0.014914625839747453,0.02247685793558969,0.0,-0.0,1.166292362300532,0.9569168266527048
2023-03-10,148.5,-0.0138787196275717,-0.6467279443265881,0.0,-0.0,1.166292362300532,0.9436360463086864
2023-03-13,150.47000122070312,0.013266001486216261,0.03091264263923779,0.0,0.0,1.166292362300532,0.9561543235014647
2023-03-14,152.58999633789062,0.01408915464869298,0.7900335657767054,0.0,0.0,1.166292362300532,0.9696257296332932
2023-03-15,152.99000549316406,0.0026214638237991306,0.9361363495176169,0.0,0.0,1.166292362300532,0.9721675684061517
2023-03-16,155.85000610351562,0.018694035607962345,1.8915054555582052,0.0,0.0,1.166292362300532,0.9903413035468425
2023-03-17,155.0,-0.00545400109224925,1.5300923097058976,-1.0,0.00545400109224925,1.172653322118401,0.9849399809955984
2023-03-20,157.39999389648438,0.015483831590221708,2.008786356641576,0.0,0.0,1.172653322118401,1.0001906257878104
2023-03-21,159.27999877929688,0.011944122971497162,2.1124740345142765,-1.0,-0.011944122971497162,1.158647006636084,1.0121370256171587
2023-03-22,157.8300018310547,-0.009103446505241086,1.5250971433169906,-1.0,0.009103446505241086,1.1691946876794534,1.0029230903484792
2023-03-23,158.92999267578125,0.006969466083539766,1.572247294913053,0.0,0.0,1.1691946876794534,1.0099129288110618
2023-03-24,160.25,0.008305589788276002,1.6564154560820827,0.0,0.0,1.1691946876794534,1.0183008513196428
2023-03-27,158.27999877929688,-0.012293299349161457,1.1030074238388752,0.0,-0.0,1.1691946876794534,1.0057825741268644
2023-03-28,157.64999389648438,-0.003980318976947728,0.8741807514548354,0.0,-0.0,1.1691946876794534,1.0017792386603839
2023-03-29,160.77000427246094,0.019790742129842442,1.4821283180673637,0.0,0.0,1.1691946876794534,1.0216051932437413
2023-03-30,162.36000061035156,0.009889881791605992,1.7417105044633625,0.0,0.0,1.1691946876794534,1.0317087478426128
2023-03-31,164.89999389648438,0.015644205941022005,2.0097288247045193,0.0,0.0,1.1691946876794534,1.0478490119650166
2023-04-03,166.1699981689453,0.00770166355044366,1.936049706434905,-1.0,-0.00770166355044366,1.1601899435699803,1.0559191925068359
2023-04-04,165.6300048828125,-0.003249643690696802,1.6065354242311995,-1.0,0.003249643690696802,1.1639601475001125,1.0524878313650203
2023-04-05,163.75999450683594,-0.011290287513422759,1.1190390492144766,0.0,-0.0,1.1639601475001125,1.0406049411445304
2023-04-06,164.66000366210938,0.005495903672834368,1.1794975984183023,0.0,0.0,1.1639601475001125,1.0463240056625362
2023-04-10,162.02999877929688,-0.01597233586979263,0.5937652231955437,0.0,-0.0,1.1639601475001125,1.0296117672154674
2023-04-11,160.8000030517578,-0.007591160506113748,0.2343062015040213,0.0,-0.0,1.1639601475001125,1.0217958190315515
2023-04-12,160.10000610351562,-0.004353214769634461,-0.03620588626802715,0.0,-0.0,1.1639601475001125,1.0173477223805927
2023-04-13,165.55999755859375,0.03410363052421039,1.3793042847094825,0.0,0.0,1.1639601475001125,1.0520429732193073
2023-04-14,165.2100067138672,-0.0021139819394035975,1.1675353881229138,0.0,-0.0,1.1639601475001125,1.0498189733744452
2023-04-17,165.22999572753906,0.0001209915432451858,1.101580303693716,0.0,0.0,1.1639601475001125,1.049945992592162
2023-04-18,166.47000122070312,0.0075047238711354325,1.3662592786377878,0.0,0.0,1.1639601475001125,1.0578255473461713
2023-04-19,167.6300048828125,0.006968244450070493,1.5415622363765653,0.0,0.0,1.1639601475001125,1.065196734345609
2023-04-20,166.64999389648438,-0.0058462742813449875,1.1325187160318448,0.0,-0.0,1.1639601475001125,1.0589693020730315
2023-04-21,165.02000427246094,-0.00978091619394783,0.5304478288305619,0.0,-0.0,1.1639601475001125,1.0486116120774918
2023-04-24,165.3300018310547,0.001878545331279513,0.5633758137514221,0.0,0.0,1.1639601475001125,1.0505814765256853
2023-04-25,163.77000427246094,-0.0094356592349637,-0.08348324271341268,0.0,-0.0,1.1639601475001125,1.040668547714624
2023-04-26,163.75999450683594,-6.112087295517821e-05,-0.25220809934729715,0.0,-0.0,1.1639601475001125,1.0406049411445306
2023-04-27,168.41000366210938,0.02839526936524983,1.7595811036132958,0.0,0.0,1.1639601475001125,1.0701531987511395
2023-04-28,169.67999267578125,0.007541054486406518,1.9957144439261,0.0,0.0,1.1639601475001125,1.078223282331724
2023-05-01,169.58999633789062,-0.0005303886243240852,1.7010757526125848,-1.0,0.0005303886243240852,1.1645774987215132,1.0776514049682937
2023-05-02,168.5399932861328,-0.006191420923589042,1.1947155821808948,0.0,-0.0,1.1645774987215132,1.070979211511238
2023-05-03,167.4499969482422,-0.006467285993302041,0.7354742847688014,0.0,-0.0,1.1645774987215132,1.0640528826575137
2023-05-04,165.7899932861328,-0.009913429037699317,0.07788971700244265,0.0,-0.0,1.1645774987215132,1.053504469912929
2023-05-05,173.57000732421875,0.04692692172716728,2.373019005060612,0.0,0.0,1.1645774987215132,1.102942191711754
2023-05-08,173.5,-0.0004033376808469935,2.0038649827397355,-1.0,0.0004033376808469935,1.165047216709014,1.1024973335660406
2023-05-09,171.77000427246094,-0.009971156931060876,1.3823623732639643,-1.0,0.009971156931060876,1.1766640853389152,1.0915041596369774
2023-05-10,173.55999755859375,0.010420872338650744,1.7932053260180683,0.0,0.0,1.1766640853389152,1.1028785851416607
2023-05-11,173.75,0.0010947363682816125,1.6173434888888947,0.0,0.0,1.1766640853389152,1.1040859464386144
2023-05-12,172.57000732421875,-0.006791324752697836,1.145589050945764,0.0,-0.0,1.1766640853389152,1.0965877402214599
2023-05-15,172.07000732421875,-0.002897374855299284,0.9058475839608059,0.0,-0.0,1.1766640853389152,1.0934105144763127
2023-05-16,172.07000732421875,0.0,0.8209391732547421,0.0,0.0,1.1766640853389152,1.0934105144763127
2023-05-17,172.69000244140625,0.0036031562201266354,0.9106097839629542,0.0,0.0,1.1766640853389152,1.0973502433726998
2023-05-18,175.0500030517578,0.013666110237923634,1.4036140872702005,0.0,0.0,1.1766640853389152,1.1123467527682436
2023-05-19,175.16000366210938,0.0006283953638037687,1.2985908507722035,0.0,0.0,1.1766640853389152,1.1130457463106254
2023-05-22,174.1999969482422,-0.005480741572254533,0.9440936210022928,0.0,-0.0,1.1766640853389152,1.1069454302169996
2023-05-23,171.55999755859375,-0.015154991021227304,0.10296563660356195,0.0,-0.0,1.1766640853389152,1.0901696821610725
2023-05-24,171.83999633789062,0.00163207497832496,0.07662004772697555,0.0,0.0,1.1766640853389152,1.0919489208214561
2023-05-25,172.99000549316406,0.0066923253013353445,0.4484874338530841,0.0,0.0,1.1766640853389152,1.0992565982120355
2023-05-26,175.42999267578125,0.014104787011603337,1.2772971890253766,0.0,0.0,1.1766640853389152,1.1147613784009158
2023-05-30,177.3000030517578,0.010659581907596527,1.7425328188007363,0.0,0.0,1.1766640853389152,1.1266442686214055
2023-05-31,177.25,-0.0002820251037627397,1.5519256551423524,0.0,-0.0,1.1766640853389152,1.1263265266546438
2023-06-01,180.08999633789062,0.016022546335066945,2.261595039520418,0.0,0.0,1.1766640853389152,1.1443731456163828
2023-06-02,180.9499969482422,0.004775393568990927,2.44943199009843,-1.0,-0.004775393568990927,1.1710450512329251,1.149837977776485
2023-06-05,179.5800018310547,-0.0075711253953729685,1.682428076606343,-1.0,0.0075711253953729685,1.1799111801594406,1.1411324102623772
2023-06-06,179.2100067138672,-0.002060335858196427,1.384454122107164,0.0,-0.0,1.1799111801594406,1.1387812942385636
2023-06-07,177.82000732421875,-0.007756259904993845,0.8427011715146158,0.0,-0.0,1.1799111801594406,1.1299486105455039
2023-06-08,180.57000732421875,0.01546507640721173,1.5347533409489653,0.0,0.0,1.1799111801594406,1.1474233521438129
2023-06-09,180.9600067138672,0.002159823746078704,1.4629008676426118,0.0,0.0,1.1799111801594406,1.1499015843465783
2023-06-12,183.7899932861328,0.015638740424785524,1.9457531795754623,0.0,0.0,1.1799111801594406,1.167884596738224
2023-06-13,183.30999755859375,-0.002611653218746124,1.6075148155433938,-1.0,0.002611653218746124,1.1829926989909385,1.1648344871720286
2023-06-14,183.9499969482422,0.003491350161869189,1.5788970449433868,0.0,0.0,1.1829926989909385,1.1689013322473676
2023-06-15,186.00999450683594,0.011198682211304156,1.825004206425479,0.0,0.0,1.1829926989909385,1.181991486803576
2023-06-16,184.9199981689453,-0.005859880490725833,1.3918542390562738,0.0,-0.0,1.1829926989909385,1.1750651579498517
2023-06-20,185.00999450683594,0.0004866771511018442,1.2658506865152637,0.0,0.0,1.1829926989909385,1.1756370353132817
2023-06-21,183.9600067138672,-0.0056753030870986265,0.9347247556109769,0.0,-0.0,1.1829926989909385,1.1689649388174608
2023-06-22,187.0,0.016525294494369236,1.5068337898796387,0.0,0.0,1.1829926989909385,1.1882824286850115
2023-06-23,186.67999267578125,-0.0017112691134693048,1.3615181419805649,0.0,-0.0,1.1829926989909385,1.1862489576667246
2023-06-26,185.27000427246094,-0.007552970101992296,0.9521455598085949,0.0,-0.0,1.1829926989909385,1.1772892547559484
2023-06-27,188.05999755859375,0.015059066345298966,1.6188678549293847,0.0,0.0,1.1829926989909385,1.1950181317509259
2023-06-28,189.25,0.006327780797909854,1.7566106784745485,0.0,0.0,1.1829926989909385,1.2025799445381735
2023-06-29,189.58999633789062,0.0017965460390521049,1.682891737031869,0.0,0.0,1.1829926989909385,1.204740434774177
2023-06-30,193.97000122070312,0.023102510509079632,2.3652007108682405,0.0,0.0,1.1829926989909385,1.2325729633292606
2023-07-03,192.4600067138672,-0.007784680606965799,1.7237993536019183,-1.0,0.007784680606965799,1.1922019193129556,1.222977776484961
2023-07-05,191.3300018310547,-0.005871375056598072,1.3191450251946182,0.0,-0.0,1.1922019193129556,1.2157972152733334
2023-07-06,191.80999755859375,0.002508732153585047,1.306033282032978,0.0,0.0,1.1922019193129556,1.2188473248395288
2023-07-07,190.67999267578125,-0.0058912720775532446,0.9783948499505776,0.0,-0.0,1.1922019193129556,1.2116667636279013
2023-07-10,188.61000061035156,-0.010855843008916843,0.36105553995146006,0.0,-0.0,1.1922019193129556,1.1985130994628344
2023-07-11,188.0800018310547,-0.002810024800285138,0.12240534953840072,0.0,-0.0,1.1922019193129556,1.1951452479298772
2023-07-12,189.77000427246094,0.008985550962107736,0.5744893160346134,0.0,0.0,1.1922019193129556,1.205884286462272
2023-07-13,190.5399932861328,0.004057485357729984,0.7433970666866835,0.0,0.0,1.1922019193129556,1.2107771442977093
2023-07-14,190.69000244140625,0.0007872843526774975,0.7158045053945595,0.0,0.0,1.1922019193129556,1.2117303701979945
2023-07-17,193.99000549316406,0.017305590274832694,1.6551843144928045,0.0,0.0,1.1922019193129556,1.2327000795082124
2023-07-18,193.72999572753906,-0.0013403255748356546,1.4172828848297048,0.0,-0.0,1.1922019193129556,1.2310478600655457
2023-07-19,195.10000610351562,0.007071751438550322,1.6809113014973875,0.0,0.0,1.1922019193129556,1.2397535245408884
2023-07-20,193.1300048828125,-0.010097391896840224,0.9683385410546105,0.0,-0.0,1.1922019193129556,1.22723524734811
2023-07-21,191.94000244140625,-0.006161665258219817,0.46056501011907486,0.0,-0.0,1.1922019193129556,1.2196734345608624
2023-07-24,192.75,0.004220055998181094,0.6928804986087649,0.0,0.0,1.1922019193129556,1.2248205247542032
2023-07-25,193.6199951171875,0.004513593344682265,1.0177166721469897,0.0,0.0,1.1922019193129556,1.230348866523164
2023-07-26,194.5,0.00454501035536059,1.3135048789926522,0.0,0.0,1.1922019193129556,1.235940814862218
2023-07-27,193.22000122070312,-0.006580970587644619,0.6199544219022768,0.0,-0.0,1.1922019193129556,1.22780712471154
2023-07-28,195.8300018310547,0.013507921508448373,1.686969421175029,0.0,0.0,1.1922019193129556,1.2443922469796573
2023-07-31,196.4499969482422,0.003165986372825502,1.7784687284755758,0.0,0.0,1.1922019193129556,1.2483319758760447
2023-08-01,195.61000061035156,-0.004275878599845129,1.2772566101172373,0.0,-0.0,1.1922019193129556,1.242994259894894
2023-08-02,192.5800018310547,-0.015489999334607263,-0.021793773742447578,0.0,-0.0,1.1922019193129556,1.2237402796362014
2023-08-03,191.1699981689453,-0.007321651514710981,-0.6008893543211357,0.0,-0.0,1.1922019193129556,1.2147804797641901
2023-08-04,181.99000549316406,-0.04802004898105661,-3.041560838320268,0.0,-0.0,1.1922019193129556,1.1564466616246822
2023-08-07,178.85000610351562,-0.017253691383433578,-2.8968546696039383,1.0,-0.017253691383433578,1.1716320353303926,1.1364936878236078
2023-08-08,179.8000030517578,0.005311696482092065,-2.240794226057014,1.0,0.005311696482092065,1.1778553890907635,1.1425303973471403
2023-08-09,178.19000244140625,-0.00895439701348677,-2.1211631736268206,1.0,-0.00895439701348677,1.1673084043123698,1.1322997265693173
