Date,Close,returns,z_score,Signal,StrategyReturn,CumulativeStrategyReturn,CumulativeBuyHoldReturn
2022-09-12,266.6499938964844,0.008281034985128333,-0.3940864904491131,,,,1.0082810349851283
2022-09-13,251.99000549316406,-0.054978393920426805,-1.372410240395117,0.0,-0.0,1.0,0.9528473630612203
2022-09-14,252.22000122070312,0.0009127176575474127,-1.2584206897550168,0.0,0.0,1.0,0.9537170436744338
2022-09-15,245.3800048828125,-0.027119167016042223,-1.6711242809476705,0.0,-0.0,1.0,0.9278530318809808
2022-09-16,244.74000549316406,-0.0026081969879904188,-1.620560868141709,1.0,-0.0026081969879904188,0.9973918030120096,0.9254330083979311
2022-09-19,244.52000427246094,-0.0008989180998824065,-1.5414458184922801,1.0,-0.0008989180998824065,0.9964952294676077,0.9246011199164536
2022-09-20,242.4499969482422,-0.008465594994478298,-1.565706429822732,1.0,-0.008465594994478298,0.9880593044410052,0.9167738213037998
2022-09-21,238.9499969482422,-0.014435966360301422,-1.694832652479858,1.0,-0.014435966360301422,0.9737957135601121,0.9035393052594531
2022-09-22,240.97999572753906,0.008495496150755733,-1.3880856656880136,1.0,0.008495496150755733,0.9820685912962844,0.9112153199493414
2022-09-23,237.9199981689453,-0.012698139317976809,-1.597978658048334,0.0,-0.0,0.9820685912962844,0.8996445808679499
2022-09-26,237.4499969482422,-0.0019754590800281635,-1.4861177645377073,1.0,-0.0019754590800281635,0.9801285549803977,0.8978673698118761
2022-09-27,236.41000366210938,-0.004379841227622805,-1.431508746544785,1.0,-0.004379841227622805,0.9758357475269243,0.8939348532886368
2022-09-28,241.07000732421875,0.019711533310450502,-0.8753130869725184,0.0,0.0,0.9758357475269243,0.9115556799266084
2022-09-29,237.5,-0.014809006577982897,-1.123719472232564,0.0,-0.0,0.9758357475269243,0.8980564458663776
2022-09-30,232.89999389648438,-0.01936844675164473,-1.4305974860490527,0.0,-0.0,0.9758357475269243,0.8806624874146433
2022-10-03,240.74000549316406,0.03366256677603996,-0.5701269191778621,0.0,0.0,0.9758357475269243,0.9103078472043922
2022-10-04,248.8800048828125,0.033812408423657514,0.2889067936678243,0.0,0.0,0.9758357475269243,0.9410875479253275
2022-10-05,249.1999969482422,0.0012857282993881114,0.38337064780550545,0.0,0.0,0.9758357475269243,0.9422975308178968
2022-10-06,246.7899932861328,-0.009670961844393311,0.19727878798095477,0.0,-0.0,0.9758357475269243,0.9331846073512909
2022-10-07,234.24000549316406,-0.050852903822636186,-1.1933596102304955,0.0,-0.0,0.9758357475269243,0.8857294602648912
2022-10-10,229.25,-0.021302960109901847,-1.9690568419291885,0.0,-0.0,0.9758357475269243,0.8668608009047033
2022-10-11,225.41000366210938,-0.016750256653830453,-2.1951822126160345,1.0,-0.016750256653830453,0.9594902483038658,0.8523406600064045
2022-10-12,225.75,0.0015083462684304383,-1.9107616026490453,1.0,0.0015083462684304383,0.9609374918394903,0.8536262848603567
2022-10-13,234.24000549316406,0.03760799775487955,-0.6167174278812454,1.0,0.03760799775487955,0.9970764268751694,0.8857294602648912
2022-10-14,228.55999755859375,-0.024248667184803674,-1.2942321668148766,0.0,-0.0,0.9970764268751694,0.864251701367152
2022-10-17,237.52999877929688,0.03924571804566801,0.03199908856951789,0.0,0.0,0.9970764268751694,0.8981698799594962
2022-10-18,238.5,0.004083699851337164,0.2055881278136011,0.0,0.0,0.9970764268751694,0.9018377361647623
2022-10-19,236.47999572753906,-0.008469619591031208,-0.07576646681196368,0.0,-0.0,0.9970764268751694,0.89419951360661
2022-10-20,236.14999389648438,-0.0013954746152604613,-0.0897725137633997,0.0,-0.0,0.9970764268751694,0.8929516808843937
2022-10-21,242.1199951171875,0.025280547850956347,0.7622835280837138,0.0,0.0,0.9970764268751694,0.9155259885815835
2022-10-24,247.25,0.021187861334333702,1.3703799542859811,0.0,0.0,0.9970764268751694,0.9349240262756289
2022-10-25,250.66000366210938,0.01379172360812686,1.6169576111125796,0.0,0.0,0.9970764268751694,0.9478182400406194
2022-10-26,231.32000732421875,-0.07715629161148907,-0.8100379957875511,0.0,-0.0,0.9970764268751694,0.874688099517357
2022-10-27,226.75,-0.019756212949679774,-1.2641983019726024,0.0,-0.0,0.9970764268751694,0.8574075751587414
2022-10-28,235.8699951171875,0.04022048563257985,-0.17331327629015125,0.0,0.0,0.9970764268751694,0.8918929242166788
2022-10-31,232.1300048828125,-0.015856150895822374,-0.576329612984314,0.0,-0.0,0.9970764268751694,0.8777509354273828
2022-11-01,228.1699981689453,-0.017059434931155693,-0.9681318110202976,0.0,-0.0,0.9970764268751694,0.8627770004586983
2022-11-02,220.10000610351562,-0.03536833120125804,-1.7862178309434464,0.0,-0.0,0.9970764268751694,0.8322620177536472
2022-11-03,214.25,-0.026578854799142015,-2.146929171939592,1.0,-0.026578854799142015,0.970575277301607,0.810141446428932
2022-11-04,221.38999938964844,0.033325551410261056,-1.1940147629686992,1.0,0.033325551410261056,1.00292023360285,0.8371398568514826
2022-11-07,227.8699951171875,0.029269595489425093,-0.4620254246601337,0.0,0.0,1.00292023360285,0.8616426018296007
2022-11-08,228.8699951171875,0.004388467202475432,-0.3742787014906907,0.0,0.0,1.00292023360285,0.8654238921279855
2022-11-09,224.50999450683594,-0.01905011885948238,-0.8527076057924721,0.0,-0.0,1.00292023360285,0.8489374641191115
2022-11-10,242.97999572753906,0.08226805787098601,1.1239329203732344,0.0,0.0,1.00292023360285,0.9187779005461107
2022-11-11,247.11000061035156,0.016997304121461942,1.395522894677312,0.0,0.0,1.00292023360285,0.9343946479417713
2022-11-14,241.5500030517578,-0.022500091234109454,0.7943613905154646,0.0,-0.0,1.00292023360285,0.9133706831144178
2022-11-15,241.97000122070312,0.0017387628384972764,0.8096035568665787,0.0,0.0,1.00292023360285,0.91495881811599
2022-11-16,241.72999572753906,-0.000991881191690136,0.7488667117436004,0.0,-0.0,1.00292023360285,0.9140512876731297
2022-11-17,241.67999267578125,-0.00020685497307570966,0.7074304517603069,0.0,-0.0,1.00292023360285,0.9138622116186282
2022-11-18,241.22000122070312,-0.001903307965153811,0.6692167960642692,0.0,-0.0,1.00292023360285,0.9121228503922014
2022-11-21,242.0500030517578,0.003440849957940584,0.7976798371615896,0.0,0.0,1.00292023360285,0.9152613282636101
2022-11-22,245.02999877929688,0.01231148808084015,1.175111371589813,0.0,0.0,1.00292023360285,0.9265295571973814
2022-11-23,247.5800018310547,0.01040690145884815,1.2951921114947835,0.0,0.0,1.00292023360285,0.9361718589978447
2022-11-25,247.49000549316406,-0.0003635040682811175,1.157813369248304,0.0,-0.0,1.00292023360285,0.9358315567184887
2022-11-28,241.75999450683594,-0.02315249448118173,0.5623297680250527,0.0,-0.0,1.00292023360285,0.9141647217662482
2022-11-29,240.3300018310547,-0.005914926821115607,0.38348342327121165,0.0,-0.0,1.00292023360285,0.9087575043345554
2022-11-30,255.13999938964844,0.06162359025405717,1.5956257794056965,0.0,0.0,1.00292023360285,0.9647584044219676
2022-12-01,254.69000244140625,-0.0017637255989600975,1.4222182651520092,0.0,-0.0,1.00292023360285,0.9630568353272767
2022-12-02,255.02000427246094,0.0012956999799418334,1.4285205542680781,0.0,0.0,1.00292023360285,0.9643046680494931
2022-12-05,250.1999969482422,-0.01890050679737698,0.8671571378227827,0.0,-0.0,1.00292023360285,0.9460788211162813
2022-12-06,245.1199951171875,-0.020303764560419157,0.17368377528674053,0.0,-0.0,1.00292023360285,0.9268698594767374
2022-12-07,244.3699951171875,-0.0030597259095139773,-0.030688714765127974,0.0,-0.0,1.00292023360285,0.9240338917529488
2022-12-08,247.39999389648438,0.012399225927241408,0.34913052991974153,0.0,0.0,1.00292023360285,0.9354911967412217
2022-12-09,245.4199981689453,-0.008003216557747828,-0.08874195428782694,0.0,-0.0,1.00292023360285,0.9280042581058351
2022-12-12,252.50999450683594,0.02888923637351648,1.2819898309642996,0.0,0.0,1.00292023360285,0.9548135924738843
