Date,Close,returns,z_score,Signal,StrategyReturn,CumulativeStrategyReturn,CumulativeBuyHoldReturn
2022-09-12,45.29999923706055,-0.0562500158945719,-2.4335368569806866,,,,0.9437499841054281
2022-09-13,45.0,-0.006622499825896577,-2.1806002593522003,1.0,-0.006622499825896577,0.9933775001741034,0.9375
2022-09-14,40.79999923706055,-0.09333335028754342,-2.4447669171667497,1.0,-0.09333335028754342,0.9006622499825896,0.8499999841054281
2022-09-15,42.900001525878906,0.051470645296258555,-1.8038371271739861,1.0,0.051470645296258555,0.9470199171831736,0.893750031789144
2022-09-16,42.29999923706055,-0.01398606684096304,-1.6607398884752465,1.0,-0.01398606684096304,0.9337748333217264,0.8812499841054282
2022-09-19,43.79999923706055,0.03546099354738996,-1.2882214921888957,0.0,0.0,0.9337748333217264,0.9124999841054283
2022-09-20,42.900001525878906,-0.02054789330727025,-1.2790959196786735,0.0,-0.0,0.9337748333217264,0.8937500317891441
2022-09-21,47.70000076293945,0.11188809012430934,-0.4818912674000226,0.0,0.0,0.9337748333217264,0.9937500158945722
2022-09-22,45.0,-0.05660378867409199,-0.8171540850802219,0.0,-0.0,0.9337748333217264,0.9375000000000003
2022-09-23,41.099998474121094,-0.08666670057508685,-1.2955334605762143,0.0,-0.0,0.9337748333217264,0.8562499682108564
2022-09-26,41.400001525878906,0.007299344596003232,-1.1315653616036876,0.0,0.0,0.9337748333217264,0.8625000317891443
2022-09-27,41.400001525878906,0.0,-1.0321078899259677,0.0,0.0,0.9337748333217264,0.8625000317891443
2022-09-28,39.29999923706055,-0.05072469109706823,-1.256269940385788,0.0,-0.0,0.9337748333217264,0.8187499841054284
2022-09-29,38.400001525878906,-0.02290070556370205,-1.2866171202550143,0.0,-0.0,0.9337748333217264,0.8000000317891443
2022-09-30,39.0,0.015624959642690062,-1.109627438278038,0.0,0.0,0.9337748333217264,0.8125000000000004
2022-10-03,31.5,-0.1923076923076923,-2.193212160698803,0.0,-0.0,0.9337748333217264,0.6562500000000003
2022-10-04,29.700000762939453,-0.05714283292255706,-2.2630619326371733,1.0,-0.05714283292255706,0.8804162940339344,0.6187500158945722
2022-10-05,30.299999237060547,0.020201968306673868,-1.956014418899058,1.0,0.020201968306673868,0.8982024361026872,0.6312499841054283
2022-10-06,30.299999237060547,0.0,-1.7622720904290319,1.0,0.0,0.8982024361026872,0.6312499841054283
2022-10-07,29.100000381469727,-0.039603923623967474,-1.7396433074537276,1.0,-0.039603923623967474,0.8626300954244149,0.6062500079472862
2022-10-10,24.600000381469727,-0.15463917323057863,-2.086619807028075,0.0,-0.0,0.8626300954244149,0.5125000079472861
2022-10-11,24.299999237060547,-0.012195168282808644,-1.8344026439050192,1.0,-0.012195168282808644,0.8521101762448989,0.5062499841054282
2022-10-12,22.799999237060547,-0.06172839699979549,-1.7589432637415203,1.0,-0.06172839699979549,0.7995107809980881,0.4749999841054282
2022-10-13,20.399999618530273,-0.10526314468595088,-1.7819500176883296,0.0,-0.0,0.7995107809980881,0.42499999205271416
2022-10-14,24.299999237060547,0.19117645546364237,-1.1824068012383098,1.0,0.19117645546364237,0.952358418214271,0.5062499841054282
2022-10-17,24.299999237060547,0.0,-1.0704853630639226,0.0,0.0,0.952358418214271,0.5062499841054282
2022-10-18,22.799999237060547,-0.06172839699979549,-1.1281585846846034,0.0,-0.0,0.952358418214271,0.4749999841054282
2022-10-19,23.399999618530273,0.026315807085398824,-0.982562048321254,0.0,0.0,0.952358418214271,0.48749999205271416
2022-10-20,22.5,-0.0384615227864179,-1.01651697609972,0.0,-0.0,0.952358418214271,0.46875000000000017
2022-10-21,21.899999618530273,-0.026666683620876763,-1.0043172588201388,0.0,-0.0,0.952358418214271,0.45624999205271416
2022-10-24,20.700000762939453,-0.054794469246267186,-1.086392661010468,0.0,-0.0,0.952358418214271,0.43125001589457207
2022-10-25,20.100000381469727,-0.02898552460654713,-1.1092652194535109,0.0,-0.0,0.952358418214271,0.4187500079472861
2022-10-26,20.700000762939453,0.02985076468072445,-0.9509424711419922,0.0,0.0,0.952358418214271,0.43125001589457207
2022-10-27,21.600000381469727,0.04347824083859941,-0.7380337252712997,0.0,0.0,0.952358418214271,0.4500000079472861
2022-10-28,21.600000381469727,0.0,-0.7367552852154474,0.0,0.0,0.952358418214271,0.4500000079472861
2022-10-31,22.799999237060547,0.05555550159250355,-0.3329632201569469,0.0,0.0,0.952358418214271,0.4749999841054282
2022-11-01,23.700000762939453,0.03947375245592055,0.02958135068782078,0.0,0.0,0.952358418214271,0.49375001589457207
2022-11-02,26.399999618530273,0.11392399867821545,1.1070130932999291,0.0,0.0,0.952358418214271,0.5499999920527141
2022-11-03,31.5,0.1931818354228314,2.800318088431647,0.0,0.0,0.952358418214271,0.6562500000000001
2022-11-04,27.899999618530273,-0.11428572639586432,1.6296733033205435,-1.0,0.11428572639586432,1.0611993918291054,0.5812499920527141
2022-11-07,29.100000381469727,0.0430107806217479,1.805238623939288,-1.0,-0.0430107806217479,1.0155563775912115,0.6062500079472861
2022-11-08,30.299999237060547,0.04123707353471229,1.8865981784515373,-1.0,-0.04123707353471229,0.9736778045698367,0.6312499841054283
2022-11-09,31.200000762939453,0.029703021403977292,1.8356462034737204,-1.0,-0.029703021403977292,0.9447566319001212,0.6500000158945722
2022-11-10,32.099998474121094,0.028846079781212453,1.7970760753646158,-1.0,-0.028846079781212453,0.9175041067225007,0.6687499682108564
2022-11-11,30.899999618530273,-0.03738314369573115,1.3414939414333882,-1.0,0.03738314369573115,0.9518032945855313,0.6437499920527143
2022-11-14,30.600000381469727,-0.009708713293337445,1.151803581363784,0.0,-0.0,0.9518032945855313,0.6375000079472862
2022-11-15,31.200000762939453,0.019607855359147885,1.1610726570182694,0.0,0.0,0.9518032945855313,0.6500000158945722
2022-11-16,23.399999618530273,-0.2500000305664838,-0.5838920421623505,0.0,-0.0,0.9518032945855313,0.4874999920527142
2022-11-17,25.200000762939453,0.0769231270834625,-0.21483990365201916,0.0,0.0,0.9518032945855313,0.5250000158945721
2022-11-18,24.299999237060547,-0.03571434518377081,-0.45607203172511224,0.0,-0.0,0.9518032945855313,0.5062499841054282
2022-11-21,24.299999237060547,0.0,-0.5186762052860462,0.0,0.0,0.9518032945855313,0.5062499841054282
2022-11-22,24.299999237060547,0.0,-0.6044537366074871,0.0,0.0,0.9518032945855313,0.5062499841054282
2022-11-23,22.200000762939453,-0.086419693006341,-1.1957673585149944,0.0,-0.0,0.9518032945855313,0.46250001589457207
2022-11-25,22.200000762939453,0.0,-1.2167275017076606,0.0,0.0,0.9518032945855313,0.46250001589457207
2022-11-28,22.799999237060547,0.027026957364917115,-1.095490251375873,0.0,0.0,0.9518032945855313,0.47499998410542815
2022-11-29,20.100000381469727,-0.11842100640082798,-1.7017763871549814,0.0,-0.0,0.9518032945855313,0.41875000794728606
2022-11-30,20.100000381469727,0.0,-1.56489339479131,0.0,0.0,0.9518032945855313,0.41875000794728606
2022-12-01,18.0,-0.10447762893605339,-1.7912383499086302,0.0,-0.0,0.9518032945855313,0.3750000000000001
2022-12-02,18.0,0.0,-1.5873964420449682,1.0,0.0,0.9518032945855313,0.3750000000000001
